1050,Seguridad Industrial,Guantes,Descarne,Guante descarne reforzado palma pulgar Atox,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/1/11455_9.png,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 11455</li>
			<li>Cod. Proveedor: N/A</li>
			<li>Marca: ATOX (Marca propia)</li>
			<li>País Procedencia: China</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,0150Kg</li>
						<li>Medidas Embalaje: 0,13 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0,02 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0,25 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",1490,+ Añadir al carro,"<h1>
										Guante descarne reforzado palma pulgar Atox									    									</h1>
									<p><p>Guante Descarne reforzado palma pulgar Atox.</p>
<ul>
<li>Cuero – descarne combinado para protección contra objetos ásperos.</li>
<li>Chispas, calor moderado y para amortiguar el impacto de objetos.</li>
</ul>
<p><a title=""CERTIFICADO"" href=""http://www.seguridadindustrial.cl/kupfer/certificados/general2011.pdf"" target=""_blank"">Descargar Certificado</a></p><p></p>",11455
1051,Seguridad Industrial,Casco,Casco,Casco Masprot MPC-221,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/2/8238_9.png,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 8238</li>
			<li>Cod. Proveedor: 8238</li>
			<li>Marca: Masprot</li>
			<li>País Procedencia: China</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,2800Kg</li>
						<li>Medidas Embalaje: 0,22 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0,15 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0,29 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",1990,+ Añadir al carro,"<h1>
										Casco Masprot MPC-221									    									</h1>
									<p><p>Casco Masprot MPC-221.</p>
<ul>
<li>Clase tipo AII, fabricado en ABS de alto impacto o polietileno de alta densidad.</li>
<li>Peso 310 gramos.</li>
<li>Slot universal para insertar protectores auditivos.</li>
<li>Longitud de visera de 5.2 cm. y 22 grados de pendiente.</li>
<li>Bota agua lateral.</li>
</ul>
<p> </p>
<p><a title=""CERTIFICADO"" href=""http://www.seguridadindustrial.cl/kupfer/certificados/Certificado%20de%20calidad%20-%20MASPROT%20(CASCOS).pdf"" target=""_blank"">Descargar Certificado</a></p><p></p>",8238
1052,Seguridad Industrial,Casco,Casco,Casco MSA V-Gard amarillo,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/5/35103_9.png,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 35103</li>
			<li>Cod. Proveedor: N/A</li>
			<li>Marca: MSA</li>
			<li>País Procedencia: USA</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,3000Kg</li>
						<li>Medidas Embalaje: 0.24 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0.15 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0.30 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",5831,+ Añadir al carro,"<h1>
										Casco MSA V-Gard amarillo									    									</h1>
									<p><p>Casco MSA V-Gard.</p>
<ul>
<li>Los cascos modelo V-Gard son duraderos y livianos.</li>
<li>Se fabrican para ser utilizados por trabajadores de distintas industrias donde es necesaria la protección contra la caída de objetos.</li>
</ul>
<p><a title=""CERTIFICADO"" href=""http://www.seguridadindustrial.cl/kupfer/certificados/msa%20Cascos.pdf"" target=""_blank"">Descargar Certificado</a></p><p></p>",35103
1053,Seguridad Industrial,Casco,Casco,Casco MSA Top-Gard,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/8/38014_9.png,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 38014</li>
			<li>Cod. Proveedor: 38014</li>
			<li>Marca: MSA</li>
			<li>País Procedencia: USA</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,3000Kg</li>
						<li>Medidas Embalaje: 0,23 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0,15 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0,29 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",15569,+ Añadir al carro,"<h1>
										Casco MSA Top-Gard									    									</h1>
									<p><p>Casco MSA  Tpo-Gard.</p>
<ul>
<li>Los cascos modelo Top Gard son duraderos y livianos. </li>
<li>Se fabrican para ser utilizados por trabajadores de compañías de servicios públicos y otras industrias donde la protección contra la caída de objetos es necesaria en conjunto con sus propiedades dieléctricas (no conductores de corriente eléctrica).</li>
<li>La resistencia contra impactos o penetración es retenida aun cuando se tiene un amplio rango de temperaturas.</li>
<li>Los cascos Top Gard se caracterizan por su diseño de un borde. </li>
<li>Una concha de policarbonato moldeada por inyección y resistente a impactos, combinada con los sistemas de suspensión 1-Touch o Fast-Track, que proveen un cómodo ajuste al tiempo que ofrecen una protección efectiva contra la energía por el impacto. </li>
<li>Cumplen y/o exceden los requisitos aplicables para cascos: Tipo I (impacto superior) según lo detallado en ANSI Z89.1.1997 Clase E (eléctrico – alta tensión) Clase G (eléctrico – baja tensión) (antiguamente clase a y b.).</li>
</ul>
<p><a title=""CERTIFICADO"" href=""http://www.seguridadindustrial.cl/kupfer/certificados/msa%20Cascos.pdf"" target=""_blank"">Descargar Certificado</a></p><p></p>",38014
1054,Seguridad Industrial,Casco,Casco,Casco MSA V-Gard Blanco 297442,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/2/8275_9.png,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 8275</li>
			<li>Cod. Proveedor: 297442</li>
			<li>Marca: MSA</li>
			<li>País Procedencia: USA</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,3100Kg</li>
						<li>Medidas Embalaje: 0.24 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0.15 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0.30 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",5400,+ Añadir al carro,"<h1>
										Casco MSA V-Gard Blanco 297442									    									</h1>
									<p><p>Casco MSA V-Gard Blanco 297442.</p>
<p>Los cascos modelo Top Gard son duraderos y livianos. Se fabrican para ser utilizados por trabajadores de compañías de servicios públicos y otras industrias donde la protección contra la caída de objetos es necesaria en conjunto con sus propiedades dieléctricas (no conductores de corriente eléctrica).</p>
<p><a title=""CERTIFICADO"" href=""http://www.seguridadindustrial.cl/kupfer/certificados/msa%20Cascos.pdf"" target=""_blank"">Descargar Certificado</a></p><p></p>",8275
1055,Seguridad Industrial,Casco,Casco,Lámpara Minera Atox Inalámbrica LED,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/1/51407.jpg,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 51407</li>
			<li>Cod. Proveedor: 51407</li>
			<li>Marca: Atox (Marca propia)</li>
			<li>País Procedencia: China</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,2100Kg</li>
						<li>Medidas Embalaje: 0,14 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0,11 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0,16 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",37500,+ Añadir al carro,"<h1>
										Lámpara Minera Atox Inalámbrica LED 									    									</h1>
									<p><p><span> </span>Lampara Minera LED y Cargador Incluido</p>
<div>
<p>Utiliza una batería de lion (fosfato férrico) como fuente de poder con larga duración. Es segura y  amigable con el medio ambiente. Permite ahorro de energía. De carga automática. No posee caja para batería ni cable. Pequeña e integrada que utiliza un único chip para su fácil control seleccionado entre luz led de alta eficiencia (luz principal) y un conjunto de luces auxiliares</p>
</div>
<ul>
</ul><p></p>",51407
1056,Seguridad Industrial,Casco,Casco,Gorro Pasamontaña Térmico para Cascos,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/para-web.jpg,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 8256</li>
			<li>Cod. Proveedor: 8256</li>
			<li>Marca: Atox</li>
			<li>País Procedencia: China</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,1050Kg</li>
						<li>Medidas Embalaje: 0.15 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0.05 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0.20 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",2529,+ Añadir al carro,"<h1>
										Gorro Pasamontaña Térmico para Cascos									    									</h1>
									<p>Gorro Pasamontaña Térmico para Cascos</p>",8256
1057,Seguridad Industrial,Casco,Barbiquejo,Barbiquejo para casco/Gancho Metálico,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/2/8277_9.png,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 8277</li>
			<li>Cod. Proveedor: N/A</li>
			<li>Marca: Atox</li>
			<li>País Procedencia: N/A</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,0300Kg</li>
						<li>Medidas Embalaje: 0,06 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0,1 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0,11 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",164,+ Añadir al carro,"<h1>
										Barbiquejo para casco/Gancho Metálico									    									</h1>
									<p><div><strong>SKU: 8277</strong></div>
<p>Barbiquejo para casco/Gancho Metálico. Ayuda a mantener al casco o sombrero de forma estable en la cabeza del operario en trabajos donde existan riesgos de caída.</p><p></p>",8277
1058,Seguridad Industrial,Casco,Protector Solar para Casco,Protector Solar para Casco,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/r/protector_solar_msa_2_.png,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 39226</li>
			<li>Cod. Proveedor: 39226</li>
			<li>Marca: MSA</li>
			<li>País Procedencia: </li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,0800Kg</li>
						<li>Medidas Embalaje: 0.40 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0.02 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0.43 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",11781,+ Añadir al carro,"<h1>
										Protector Solar para Casco									    									</h1>
									<p><ul>
<li>Pantalla protectora para el sol, extiende el ala del casco alrededor de toda la gorra.</li>
<li>Se adhiere a cascos de seguridad.</li>
<li>Protege orejas y  cuello de los rayos del sol.</li>
<li>Hecha de poliuretano trasnparente  y  la parte frontal es de lexan de color  ahumado .</li>
</ul><p></p>",39226
1059,Seguridad Industrial,Casco,Protector Solar para Casco,Lámpara Minera Atox Inalámbrica LED,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/1/51407.jpg,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 51407</li>
			<li>Cod. Proveedor: 51407</li>
			<li>Marca: Atox (Marca propia)</li>
			<li>País Procedencia: China</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,2100Kg</li>
						<li>Medidas Embalaje: 0,14 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0,11 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0,16 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",37500,+ Añadir al carro,"<h1>
										Lámpara Minera Atox Inalámbrica LED 									    									</h1>
									<p><p><span> </span>Lampara Minera LED y Cargador Incluido</p>
<div>
<p>Utiliza una batería de lion (fosfato férrico) como fuente de poder con larga duración. Es segura y  amigable con el medio ambiente. Permite ahorro de energía. De carga automática. No posee caja para batería ni cable. Pequeña e integrada que utiliza un único chip para su fácil control seleccionado entre luz led de alta eficiencia (luz principal) y un conjunto de luces auxiliares</p>
</div>
<ul>
</ul><p></p>",51407
1060,Seguridad Industrial,Protección Visual y Facial,Anteojos,Anteojo Crews Plasma Gray AF PA112AF,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/n/anteojo_crews_plasma_gray_af_pa112af_2__1.png,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 58191</li>
			<li>Cod. Proveedor: 58191</li>
			<li>Marca: </li>
			<li>País Procedencia: </li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,0500Kg</li>
						<li>Medidas Embalaje: 0,15 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0,05 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0,07 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p>Anteojo Crews Plasma Gray AF PA112AF</p>
</div>",2856,+ Añadir al carro,"<h1>
										Anteojo Crews Plasma Gray AF PA112AF									    									</h1>
									<p>Anteojo Crews Plasma Gray AF PA112AF</p>",58191
1061,Seguridad Industrial,Protección Visual y Facial,Anteojos,Anteojo Atox Checklite Gray,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/c/mcr-cl112.jpg,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 58208</li>
			<li>Cod. Proveedor: 58208</li>
			<li>Marca: Atox (Marca propia)</li>
			<li>País Procedencia: China</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,0500Kg</li>
						<li>Medidas Embalaje: 0,15 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0,05 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0,06 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p><p>Características del producto:</p>
<ul>
<li><span class=""tabla_lentes_atox"">Marco de policarbonato.</span></li>
<li><span class=""tabla_lentes_atox"">Puente nasal universal.</span></li>
<li><span class=""tabla_lentes_atox"">Color: gris (Gray).</span></li>
<li><span class=""tabla_lentes_atox"">Regulaciones: <span class=""tabla_lentes_atox"">cumple y excede los estándares de seguridad de la normativa anzi z87.1.</span></span></li>
<li><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox"">Alcanza norma balística militar MIL-PRF-31013.</span></span></li>
<li><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox"">Serie Checklite.</span></span></li>
<li><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox"">Ultraligero.</span></span></li>
<li><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox"">Protección UV (elaborados con Lexan).</span></span></li>
</ul>
<p><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox""> </span></span></p>
<p><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox""><a href=""http://www.kds.cl/kupfer/certificados/mcr-atox.pdf"">Descargar Certificado</a></span></span></p>
<p> </p><p></p>
</div>",699,+ Añadir al carro,"<h1>
										Anteojo Atox Checklite Gray									    									</h1>
									<p><p>Características del producto:</p>
<ul>
<li><span class=""tabla_lentes_atox"">Marco de policarbonato.</span></li>
<li><span class=""tabla_lentes_atox"">Puente nasal universal.</span></li>
<li><span class=""tabla_lentes_atox"">Color: gris (Gray).</span></li>
<li><span class=""tabla_lentes_atox"">Regulaciones: <span class=""tabla_lentes_atox"">cumple y excede los estándares de seguridad de la normativa anzi z87.1.</span></span></li>
<li><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox"">Alcanza norma balística militar MIL-PRF-31013.</span></span></li>
<li><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox"">Serie Checklite.</span></span></li>
<li><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox"">Ultraligero.</span></span></li>
<li><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox"">Ptrotección UV (elaborados con Lexan).</span></span></li>
</ul>
<p><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox""> </span></span></p>
<p><span class=""tabla_lentes_atox""><span class=""tabla_lentes_atox""><a href=""http://www.kds.cl/kupfer/certificados/mcr-atox.pdf"">Descargar Certificado</a></span></span></p>
<p> </p>
<p> </p><p></p>",58208
1062,Seguridad Industrial,Protección Visual y Facial,Anteojos,Anteojos Crews Bearkat Clear,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/9/49266.jpg,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 49266</li>
			<li>Cod. Proveedor: 49266</li>
			<li>Marca: Crews</li>
			<li>País Procedencia: China</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,0060Kg</li>
						<li>Medidas Embalaje: 0,6 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0,4 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0,15 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",1071,+ Añadir al carro,"<h1>
										Anteojos Crews Bearkat Clear									    									</h1>
									<p><p>Caracteristicas:</p>
<ul>
<li>Patillas flexibles</li>
<li>Lente de policarbonato</li>
<li>Gomas antideslizantes para apoyo en la cabeza</li>
<li>Filtra 99% de radiación uv</li>
<li>Cumple estándar de seguridad ansi z871</li>
</ul><p></p>",49266
1063,Seguridad Industrial,Protección Visual y Facial,Anteojos,Anteojo Dualfit Gris,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/n/anteojos_dual_fit_msa_2_.png,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 43065</li>
			<li>Cod. Proveedor: 43065</li>
			<li>Marca: MSA</li>
			<li>País Procedencia: </li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,0500Kg</li>
						<li>Medidas Embalaje: 0.10 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0.04 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0.23 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",5938,+ Añadir al carro,"<h1>
										Anteojo Dualfit Gris									    									</h1>
									<p><ul>
<li> Liviano su  peso: 35 grs  </li>
<li> Diseño moderno adecuado para hombres y mujeres</li>
<li> Lente de policarbonato con doble ocular de base 80</li>
<li> Marco color negro con calce flexible debido a su esponja anti-llamas</li>
<li> Amplia visión sin obstrucciones</li>
<li> Protección  ante riesgos de impactos, salpicaduras químicas y partículas de polvo.</li>
</ul><p></p>",43065
1064,Seguridad Industrial,Protección Visual y Facial,Anteojos,Anteojo Dualfit Claro,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/n/antiparras_y_anteojos_dual_fit_msa_2__1.png,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 43059</li>
			<li>Cod. Proveedor: 43059</li>
			<li>Marca: MSA</li>
			<li>País Procedencia: </li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,5000Kg</li>
						<li>Medidas Embalaje: 0.10 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0.04 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0.23 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",7735,+ Añadir al carro,"<h1>
										Anteojo Dualfit Claro									    									</h1>
									<p><ul>
<li> Liviano solo  peso 35grs  </li>
<li>Color Claro</li>
<li> Diseño moderno      adecuado para hombres y mujeres</li>
<li> Lente de policarbonato      con doble ocular de base 80</li>
<li> Marco color negro con      calce flexible debido a su esponja anti-llamas</li>
<li> Amplia visión sin      obstrucciones</li>
<li> Protección  ante      riesgos de impactos, salpicaduras químicas y partículas de polvo.</li>
</ul><p></p>",43059
1065,Seguridad Industrial,Protección Visual y Facial,Anteojos,Anteojo Atox Mamba Clear AF KP710,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/t/atox_mamba_1_1.jpg,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 31882</li>
			<li>Cod. Proveedor: </li>
			<li>Marca: Atox</li>
			<li>País Procedencia: </li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: Sin info.</li>
						<li>Medidas Embalaje: Sin info. <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, Sin info. <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, Sin info. <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",3900,+ Añadir al carro,"<h1>
										Anteojo Atox Mamba Clear AF KP710									    									</h1>
									<p></p>",31882
1066,Seguridad Industrial,Protección Visual y Facial,Anteojos,Anteojo Atox Mamba Gray AF KP710,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/t/atox_mamba_1.jpg,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 31885</li>
			<li>Cod. Proveedor: </li>
			<li>Marca: Atox</li>
			<li>País Procedencia: </li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: Sin info.</li>
						<li>Medidas Embalaje: Sin info. <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, Sin info. <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, Sin info. <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",3900,+ Añadir al carro,"<h1>
										Anteojo Atox Mamba Gray AF KP710									    									</h1>
									<p></p>",31885
1067,Seguridad Industrial,Protección Visual y Facial,Anteojos,Anteojo Atox Rattler Clear AF RT110AF,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/n/anteojo_atox_rattler.png,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 58223</li>
			<li>Cod. Proveedor: </li>
			<li>Marca: Atox</li>
			<li>País Procedencia: </li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: Sin info.</li>
						<li>Medidas Embalaje: Sin info. <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, Sin info. <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, Sin info. <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",5200,+ Añadir al carro,"<h1>
										Anteojo Atox Rattler Clear AF RT110AF									    									</h1>
									<p>Rattler ™ ofrece 3 posiciones intercambiables con patillas con trinquete de tipo bayoneta y una banda ajustable para la cabeza. Una única característica de la banda de cabeza con cierre de gancho y bucle es la capacidad para ajustar con una mano mientras se usan, mangas antideslizantes TPR. Un sello de espuma de célula cerrada ofrece una protección óptima ante partículas y restos pequeños. El marco de nylon ligero y su diseño de policarbonato de lente envolvente proporciona una mayor protección contra impactos.
</p>",58223
1068,Seguridad Industrial,Protección Visual y Facial,Anteojos,Anteojo Atox Dallas Ámbar DL114,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/8/58217.jpg,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 58217</li>
			<li>Cod. Proveedor: 58217</li>
			<li>Marca: Atox (Marca propia)</li>
			<li>País Procedencia: China</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,0500Kg</li>
						<li>Medidas Embalaje: 0,15 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0,05 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0,06 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p>Anteojo Atox Dallas Ámbar DL114</p>
</div>",2368,+ Añadir al carro,"<h1>
										Anteojo Atox Dallas Ámbar DL114									    									</h1>
									<p><p>Anteojo Atox Dallas Ámbar DL114.</p>
<p>Anteojo color ámbar con marco ultraligero, soporte nasal ajustable y capa antiralladura.</p>
<p>Características:</p>
<ul>
<li>Diseño lateral amplio.</li>
<li>Gran variedad de usos y aplicaciones.</li>
<li>AF anti empañante.</li>
<li>Protección UV (elaborados con Lexan)</li>
<li>Material, Policarbonato, DURAMASS (scratch resistant)</li>
<li>Regulaciones, cumple y excede los estándares de seguridad de la norma ANZI Z87.1</li>
</ul><p></p>",58217
1069,Seguridad Industrial,Protección Visual y Facial,Anteojos,Anteojo Atox Law LW21,http://www.kupfer.cl/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/8/58211.jpg,"<div class=""contab"" id=""t3"">
	
				  
		<ul>
			<li>SKU: 58212</li>
			<li>Cod. Proveedor: 58212</li>
			<li>Marca: ATOX (Marca propia)</li>
			<li>País Procedencia: China</li>
			<li>Categoría Despacho: Pequeño</li>
			<li>Peso: 0,0500Kg</li>
						<li>Medidas Embalaje: 0,15 mts <span style=""font-size: 10px; font-weight: normal;"">(ancho)</span>, 0,05 mts <span style=""font-size: 10px; font-weight: normal;"">(alto)</span>, 0,06 mts <span style=""font-size: 10px; font-weight: normal;"">(largo).</span></li>
		</ul>
		

	<p></p>
</div>",1238,+ Añadir al carro,"<h1>
										Anteojo Atox Law LW21									    									</h1>
									<p><p>Características del producto:</p>
<ul>
<li>Marco de policarbonato.</li>
<li>Puente nasal universal.</li>
<li>Color: gray.</li>
<li>Regulaciones: cumple y excede los estándares de seguridad de la normativa anzi z87.1</li>
</ul>
<p> </p>
<p><a href=""http://www.kds.cl/kupfer/certificados/mcr-atox.pdf"">Descargar Certificado.</a></p>
<p> </p><p></p>",58212
